item_sk,item_id,a1,a2,a3,cate,brand
908,105775,3,1,2,8,489
909,105781,3,1,1,8,214
910,105789,3,-1,-1,8,214
911,105793,3,1,2,8,489
912,105799,3,1,1,8,214
913,1058,1,1,1,8,375
914,10581,1,1,2,8,427
915,10582,2,1,2,8,124
916,105825,3,1,1,8,214
917,105835,1,1,2,8,885
918,10587,3,1,2,8,489
919,105877,2,1,2,8,623
920,105878,-1,1,1,8,324
921,10588,3,1,2,8,489
922,105880,3,1,2,8,489
923,105895,1,2,1,8,800
924,105901,3,1,2,8,214
925,105905,1,1,2,8,403
926,10592,3,1,2,8,214
927,105922,2,2,2,8,623
928,105925,1,1,2,8,800
929,105927,-1,-1,1,8,318
930,105929,2,2,2,8,812
931,105930,3,1,2,8,489
932,105931,3,1,2,8,489
933,105934,-1,2,1,8,318
934,105935,3,2,1,8,214
935,105936,-1,1,2,8,561
936,105948,2,1,-1,8,124
937,105955,3,2,2,8,214
938,105961,3,2,2,8,489
939,105975,3,2,2,8,214
940,105979,-1,-1,1,8,90
941,10599,1,1,1,8,30
942,105996,1,2,1,8,800
943,106004,3,1,1,8,489
944,106010,1,1,1,8,693
945,106014,-1,1,1,8,766
946,106016,1,1,1,8,658
947,106017,2,1,2,8,812
948,106019,3,1,2,8,489
949,106022,3,2,2,8,489
950,106025,1,1,-1,8,658
951,106037,3,1,2,8,214
952,10604,1,1,2,8,403
953,106054,2,1,2,8,124
954,10606,2,1,1,8,812
955,106077,3,2,2,8,489
956,106084,3,2,2,8,489
957,106086,-1,1,1,8,766
958,106087,-1,-1,1,8,622
959,106088,3,1,2,8,214
960,106099,1,1,2,8,403
961,106103,3,2,2,8,214
962,106110,3,1,1,8,214
963,106115,3,1,1,8,489
964,10612,3,-1,1,8,489
965,106134,3,1,2,8,214
966,106144,3,1,1,8,489
967,106152,1,1,2,8,403
968,106153,2,-1,-1,8,623
969,106155,3,2,-1,8,214
970,10616,3,1,1,8,489
971,106164,1,1,1,8,885
972,106167,3,2,2,8,214
973,106175,3,1,2,8,489
974,10618,3,1,1,8,214
975,106192,-1,-1,1,8,70
976,106194,-1,-1,1,8,622
977,106197,-1,2,1,8,605
978,106213,-1,1,1,8,556
979,106214,3,2,-1,8,214
980,106232,2,2,2,8,635
981,106238,1,1,-1,8,545
982,106246,3,-1,2,8,489
983,106250,3,1,2,8,489
984,106252,2,2,1,8,812
985,106256,3,-1,1,8,489
986,10626,1,-1,-1,8,800
987,106261,1,1,1,8,693
988,106276,3,2,1,8,489
989,106290,3,1,2,8,214
990,106292,-1,-1,-1,8,200
991,106304,3,1,1,8,489
992,106311,3,1,2,8,214
993,106312,3,1,2,8,489
994,106313,1,1,2,8,800
995,106316,2,2,2,8,623
996,106317,2,1,2,8,623
997,10632,1,2,2,8,800
998,106323,3,2,-1,8,214
999,106325,-1,-1,1,8,622
1000,106329,3,1,-1,8,489
1001,106350,2,-1,-1,8,623
1002,106352,3,1,2,8,489
1003,106362,1,1,1,8,658
1004,106370,3,1,2,8,214
1005,106377,3,1,2,8,489
1006,106378,3,1,1,8,306
1007,106379,2,2,2,8,623
1008,106390,3,1,1,8,489
1009,106404,3,1,1,8,214
1010,106423,1,1,1,8,30
1011,106424,3,-1,1,8,489
1012,10643,3,2,-1,8,489
1013,106432,3,1,1,8,214
1014,106448,1,1,2,8,545
1015,106454,3,2,2,8,489
1016,10646,2,2,2,8,655
1017,106468,3,1,1,8,214
1018,106477,1,1,1,8,545
1019,10650,-1,2,-1,8,801
1020,106500,2,1,2,8,812
1021,106502,2,1,2,8,124
1022,106505,3,-1,-1,8,214
1023,106514,3,2,1,8,214
1024,10652,3,1,2,8,214
1025,106520,2,2,2,8,623
1026,106522,3,1,2,8,214
1027,106525,3,1,2,8,489
1028,106527,2,1,2,8,124
1029,106531,1,-1,-1,8,545
1030,10654,3,1,-1,8,214
1031,106540,3,-1,1,8,214
1032,106542,3,1,1,8,214
1033,106547,3,2,2,8,489
1034,106554,3,2,1,8,489
1035,106562,2,2,1,8,812
1036,106563,3,2,2,8,489
1037,106570,3,1,2,8,489
1038,106585,3,1,2,8,214
1039,106587,2,1,2,8,655
1040,106588,3,1,1,8,214
1041,10659,1,1,1,8,30
1042,106596,2,2,1,8,674
1043,106609,-1,1,1,8,766
1044,106611,1,1,1,8,800
1045,106622,-1,-1,1,8,622
1046,106628,1,1,1,8,545
1047,106644,3,1,-1,8,214
1048,106648,1,2,2,8,885
1049,106654,2,1,2,8,124
1050,106672,1,-1,2,8,403
1051,106680,3,1,2,8,489
1052,106682,1,2,2,8,800
1053,106689,1,1,1,8,545
1054,10670,3,1,2,8,489
1055,106701,2,1,2,8,623
1056,106704,3,1,2,8,214
1057,10671,3,1,1,8,214
1058,106711,3,2,1,8,214
1059,106714,3,1,-1,8,214
1060,106716,3,2,2,8,214
1061,106721,1,-1,1,8,800
1062,106724,3,1,2,8,489
1063,106737,3,2,2,8,214
1064,106742,3,1,2,8,489
1065,106747,3,2,2,8,489
1066,106750,3,1,1,8,489
1067,106752,1,1,2,8,693
1068,106759,3,1,1,8,489
1069,106769,1,1,2,8,800
1070,106770,3,2,1,8,489
1071,106777,3,1,2,8,489
1072,106781,1,2,1,8,30
1073,106783,3,1,2,8,214
1074,106789,3,1,1,8,214
1075,106791,3,-1,-1,8,214
1076,106799,3,-1,1,8,571
1077,106800,2,1,2,8,623
1078,106805,2,2,1,8,812
1079,106806,-1,-1,1,8,484
1080,106807,3,1,2,8,214
1081,106832,2,1,-1,8,124
1082,106835,2,2,2,8,623
1083,106844,1,2,-1,8,545
1084,106846,3,1,-1,8,214
1085,106848,1,1,1,8,693
1086,106849,3,1,2,8,489
1087,106852,2,1,1,8,635
1088,106855,2,1,2,8,623
1089,106869,3,2,2,8,214
1090,106870,2,1,1,8,124
1091,106875,3,2,2,8,489
1092,106876,1,2,1,8,30
1093,10688,-1,-1,2,8,200
1094,106887,-1,-1,2,8,766
1095,10689,3,1,-1,8,489
1096,106891,3,1,2,8,489
1097,106897,-1,1,2,8,875
1098,106899,3,1,-1,8,489
1099,106901,2,-1,-1,8,623
1100,106905,1,1,1,8,545
1101,106908,3,2,2,8,489
1102,106910,-1,1,1,8,766
1103,106914,2,1,2,8,812
1104,106923,1,1,1,8,403
1105,106927,1,1,1,8,800
1106,106930,3,2,2,8,306
1107,106932,3,2,2,8,214
1108,106943,1,1,2,8,30
1109,106947,3,2,2,8,214
1110,106948,-1,1,1,8,766
1111,106962,3,1,2,8,489
1112,106965,1,2,2,8,885
1113,106970,-1,2,1,8,484
1114,106975,1,-1,1,8,800
1115,106996,3,1,2,8,489
1116,106997,3,-1,2,8,489
1117,107002,3,2,2,8,489
1118,107005,-1,2,2,8,766
1119,107007,1,1,2,8,800
1120,107012,3,2,2,8,306
1121,107014,3,1,2,8,306
1122,107015,3,2,2,8,489
1123,107017,3,-1,1,8,214
1124,107028,3,2,1,8,214
1125,107054,1,1,1,8,403
1126,107057,3,2,2,8,489
1127,107058,2,1,-1,8,124
1128,107064,3,1,1,8,489
1129,107065,3,1,2,8,214
1130,107066,2,1,2,8,623
1131,107073,1,1,1,8,800
1132,107084,3,1,2,8,489
1133,107086,2,-1,-1,8,623
1134,107088,3,2,2,8,214
1135,107090,3,-1,-1,8,489
1136,107091,3,1,2,8,214
1137,107107,3,2,1,8,214
1138,107113,2,1,-1,8,623
1139,107119,3,-1,-1,8,214
1140,107129,3,1,-1,8,214
1141,107130,3,1,2,8,214
1142,107136,1,1,-1,8,658
1143,107137,2,1,2,8,623
1144,107148,3,2,2,8,214
1145,107152,2,1,2,8,623
1146,107157,3,2,2,8,489
1147,107159,3,1,-1,8,214
1148,107169,1,1,1,8,658
1149,107174,-1,-1,-1,8,321
1150,107186,-1,1,2,8,174
1151,107196,3,1,-1,8,489
1152,107197,-1,2,1,8,673
1153,107199,3,1,1,8,214
1154,107200,1,1,-1,8,545
1155,107204,3,2,2,8,214
1156,107205,3,-1,2,8,489
1157,107206,3,2,2,8,489
1158,107213,3,2,2,8,489
1159,107214,3,1,2,8,214
1160,107219,3,1,2,8,489
1161,10722,-1,-1,1,8,622
1162,107220,3,-1,2,8,489
1163,107223,1,-1,1,8,328
1164,107225,1,-1,-1,8,545
1165,107236,3,-1,2,8,571
1166,107238,3,1,2,8,489
1167,107239,3,2,2,8,214
1168,107253,2,1,2,8,541
1169,107275,-1,1,2,8,766
1170,107279,3,1,2,8,489
1171,10728,3,1,1,8,214
1172,107293,2,2,2,8,623
1173,107295,1,-1,1,8,800
1174,107297,-1,-1,1,8,622
1175,1073,3,1,1,8,214
1176,107303,3,1,1,8,214
1177,107313,2,-1,1,8,124
1178,107318,3,2,2,8,214
1179,107319,2,-1,-1,8,623
1180,107332,3,1,-1,8,214
1181,10735,3,1,2,8,571
1182,107358,3,1,2,8,489
1183,107366,3,1,1,8,571
1184,107380,1,2,2,8,403
1185,107383,3,1,1,8,214
1186,107394,3,1,1,8,489
1187,107395,1,1,1,8,800
1188,107412,3,-1,1,8,489
1189,107414,3,1,2,8,214
1190,107416,2,1,2,8,124
1191,10742,-1,-1,1,8,766
1192,107434,3,-1,2,8,306
1193,107438,2,1,2,8,812
1194,10745,3,1,2,8,489
1195,107450,1,1,2,8,545
1196,107460,2,1,2,8,124
1197,107461,3,2,2,8,489
1198,107462,3,1,1,8,489
1199,107469,3,2,1,8,306
1200,107484,3,-1,2,8,489
1201,107489,1,2,2,8,30
1202,107503,1,1,2,8,30
1203,107529,3,2,2,8,214
1204,107534,2,1,2,8,812
1205,107537,1,2,1,8,658
1206,10754,3,1,2,8,214
1207,107559,3,1,2,8,489
1208,107560,3,1,2,8,489
1209,107563,-1,2,1,8,83
1210,107578,1,1,2,8,403
1211,107580,3,1,2,8,306
1212,107591,3,1,1,8,571
1213,107626,1,-1,1,8,800
1214,107632,-1,2,1,8,174
1215,107641,3,-1,-1,8,306
1216,107649,3,1,2,8,489
1217,107656,3,1,2,8,489
1218,10769,1,1,2,8,800
1219,107692,-1,1,2,8,159
1220,107698,3,1,2,8,489
1221,107703,-1,-1,-1,8,116
1222,107704,2,2,-1,8,812
1223,107711,3,2,2,8,214
1224,107714,2,2,2,8,623
1225,107719,1,1,1,8,658
1226,107749,3,1,2,8,489
1227,107753,3,1,-1,8,214
1228,107758,3,1,2,8,489
1229,10778,3,1,1,8,214
1230,107782,3,2,2,8,214
1231,107787,-1,1,1,8,561
1232,107790,1,1,1,8,596
1233,107798,2,1,2,8,124
1234,107803,3,2,1,8,214
1235,107808,3,-1,1,8,489
1236,107810,3,1,1,8,489
1237,107821,3,1,2,8,214
1238,107836,3,2,2,8,489
1239,107840,3,2,2,8,489
1240,107843,3,-1,-1,8,306
1241,107845,3,1,1,8,214
1242,10785,-1,1,2,8,561
1243,107854,1,1,2,8,800
1244,107856,1,-1,1,8,658
1245,107859,1,-1,-1,8,658
1246,107871,2,-1,-1,8,623
1247,107872,3,1,-1,8,489
1248,107875,1,1,1,8,30
1249,10789,2,2,2,8,812
1250,107893,1,1,2,8,800
1251,107906,3,1,2,8,489
1252,107910,1,2,1,8,693
1253,107912,3,1,1,8,214
1254,107923,2,2,2,8,124
1255,107948,3,1,1,8,489
1256,107949,3,2,2,8,214
1257,107960,1,1,2,8,545
1258,107973,3,2,1,8,214
1259,107983,-1,1,2,8,766
1260,107988,3,1,1,8,214
1261,107995,-1,1,1,8,24
1262,107997,3,1,2,8,489
1263,108003,3,1,2,8,214
1264,108013,3,1,2,8,306
1265,108016,3,2,2,8,306
1266,108034,2,2,2,8,623
1267,108052,3,2,1,8,489
1268,108066,1,2,2,8,800
1269,108071,3,1,2,8,214
1270,108078,2,1,2,8,623
1271,108079,1,1,1,8,693
1272,108096,1,2,1,8,545
1273,108106,3,-1,-1,8,214
1274,108112,3,2,-1,8,306
1275,108115,1,-1,2,8,545
1276,108118,2,2,-1,8,623
1277,108121,1,2,2,8,658
1278,108123,3,2,2,8,214
1279,108134,3,2,2,8,489
1280,108137,1,-1,-1,8,403
1281,108143,3,2,2,8,489
1282,108150,3,-1,-1,8,214
1283,108159,1,1,1,8,885
1284,108164,3,1,2,8,306
1285,108170,3,1,2,8,489
1286,108180,3,1,2,8,489
1287,108187,1,1,2,8,885
1288,108200,3,1,2,8,489
1289,108202,3,2,1,8,489
1290,108211,3,1,1,8,489
1291,108215,3,2,2,8,489
1292,108224,1,2,1,8,30
1293,108228,3,2,1,8,489
1294,108229,3,1,1,8,489
1295,108250,3,1,2,8,489
1296,108255,1,1,2,8,800
1297,108258,3,1,2,8,489
1298,108261,2,1,2,8,812
1299,108262,1,-1,1,8,545
1300,108292,1,1,-1,8,885
1301,10830,3,2,1,8,214
1302,108301,2,2,1,8,124
1303,108312,1,1,-1,8,545
1304,108313,3,1,1,8,489
1305,108323,2,-1,-1,8,812
1306,108329,3,1,2,8,214
1307,108333,3,2,1,8,489
1308,10834,1,1,2,8,800
1309,108352,3,2,-1,8,214
1310,108360,2,2,-1,8,623
1311,108362,3,2,2,8,489
1312,108369,3,1,-1,8,489
1313,108372,3,2,2,8,214
1314,10838,2,1,2,8,812
1315,108395,3,1,2,8,489
1316,108399,1,2,2,8,403
1317,108400,3,2,-1,8,214
1318,108432,1,-1,-1,8,885
1319,108446,2,1,2,8,655
1320,108449,3,2,1,8,489
1321,108452,2,1,2,8,812
1322,108454,3,2,1,8,489
1323,108458,3,1,2,8,489
1324,108462,-1,1,1,8,556
1325,108474,3,2,2,8,489
1326,108476,3,1,1,8,214
1327,10849,3,1,2,8,214
1328,1085,3,2,1,8,489
1329,108502,3,1,1,8,214
1330,108504,3,1,2,8,489
1331,108506,3,1,2,8,489
1332,108510,3,2,2,8,214
1333,108522,3,2,1,8,489
1334,108532,1,1,1,8,885
1335,10854,3,2,1,8,489
1336,108554,3,1,1,8,489
1337,108576,3,1,1,8,306
1338,108578,3,1,-1,8,214
1339,10858,3,1,2,8,489
1340,108588,2,1,2,8,812
1341,108593,2,1,2,8,623
1342,10860,-1,1,1,8,556
1343,108603,3,2,2,8,214
1344,108636,3,1,2,8,489
1345,108642,3,2,2,8,489
1346,108655,3,-1,1,8,489
1347,108659,-1,-1,1,8,837
1348,108668,1,-1,1,8,800
1349,108669,3,2,2,8,489
1350,108672,3,1,1,8,489
1351,10868,3,1,2,8,214
1352,108686,3,1,2,8,214
1353,108688,3,1,2,8,489
1354,10869,1,1,1,8,800
1355,108692,2,1,-1,8,812
1356,108693,3,-1,1,8,489
1357,108699,3,1,1,8,214
1358,108711,3,1,2,8,214
1359,108731,3,2,1,8,214
1360,108739,3,1,-1,8,214
1361,108748,1,2,1,8,30
1362,108756,2,1,2,8,812
1363,10876,3,2,1,8,489
1364,108768,3,1,2,8,489
1365,108774,1,2,1,8,30
1366,108778,-1,1,1,8,318
1367,108785,3,2,2,8,489
1368,108802,2,2,2,8,623
1369,108805,1,2,1,8,30
1370,108807,3,1,2,8,489
1371,108811,1,2,1,8,30
1372,108822,3,2,1,8,489
1373,108823,1,-1,1,8,427
1374,108824,1,1,2,8,545
1375,108835,3,-1,-1,8,214
1376,108837,3,1,1,8,214
1377,108853,3,1,1,8,214
1378,108854,3,1,2,8,214
1379,108855,1,1,2,8,545
1380,108858,1,1,1,8,30
1381,108859,1,2,1,8,427
1382,108865,-1,1,1,8,790
1383,108875,1,1,1,8,885
1384,108892,3,1,2,8,214
1385,108895,3,-1,-1,8,214
1386,108897,3,-1,2,8,489
1387,108905,3,1,1,8,489
1388,108911,2,1,2,8,623
1389,108928,3,2,1,8,489
1390,108931,3,1,2,8,489
1391,108932,3,-1,1,8,214
1392,108934,1,-1,-1,8,885
1393,108936,2,1,1,8,124
1394,108938,1,1,2,8,658
1395,10894,1,1,1,8,800
1396,108950,3,1,2,8,214
1397,108962,1,1,2,8,30
1398,108964,3,1,1,8,489
1399,108965,1,1,1,8,800
1400,108966,3,-1,-1,8,214
1401,108982,2,1,2,8,812
1402,108999,3,1,1,8,214
1403,109001,3,1,2,8,214
1404,109010,3,2,2,8,489
1405,109012,1,1,2,8,693
1406,10902,2,1,1,8,124
1407,109022,2,2,1,8,812
1408,109025,3,-1,2,8,489
1409,109027,-1,-1,1,8,291
1410,109028,1,-1,-1,8,545
1411,109036,3,1,1,8,489
1412,109042,1,-1,-1,8,545
1413,109051,3,1,1,8,214
1414,109052,2,1,2,8,812
1415,109060,1,2,2,8,885
1416,109072,1,-1,-1,8,30
1417,109073,2,1,2,8,124
1418,109083,1,2,1,8,800
1419,109086,-1,1,1,8,766
1420,109087,1,2,2,8,800
1421,109088,3,1,2,8,214
1422,109089,2,1,2,8,623
1423,109093,1,2,2,8,885
1424,10910,3,1,2,8,214
1425,109105,-1,2,1,8,717
1426,109108,3,1,2,8,214
1427,10911,3,1,1,8,489
1428,109110,3,2,2,8,489
1429,109115,3,1,1,8,214
1430,109117,3,1,2,8,489
1431,109118,2,2,2,8,812
1432,109119,3,1,2,8,489
1433,109128,3,1,1,8,214
1434,109132,3,-1,-1,8,214
1435,109133,3,1,2,8,214
1436,109135,3,2,1,8,214
1437,109140,3,1,2,8,489
1438,109144,2,2,2,8,623
1439,109153,3,1,-1,8,306
1440,109156,1,-1,-1,8,545
1441,10916,-1,-1,1,8,801
1442,109165,3,1,2,8,214
1443,109167,3,-1,1,8,214
1444,109174,3,1,2,8,489
1445,109179,2,2,2,8,655
1446,10918,3,2,2,8,489
1447,109181,3,1,1,8,489
1448,109188,3,1,1,8,489
1449,109195,3,-1,2,8,306
1450,1092,1,1,1,8,545
1451,109201,3,-1,2,8,489
1452,109204,3,2,1,8,214
1453,109205,1,1,-1,8,885
1454,109224,3,1,1,8,214
1455,109226,2,-1,-1,8,623
1456,109233,3,-1,2,8,489
1457,109239,-1,2,1,8,83
1458,109253,-1,1,2,8,562
1459,109258,3,2,2,8,489
1460,10926,3,1,-1,8,489
1461,109282,2,1,2,8,623
1462,109286,3,1,1,8,214
1463,109299,3,1,1,8,214
1464,109304,3,2,2,8,489
1465,109309,3,2,1,8,489
1466,109313,3,2,1,8,214
1467,109331,3,-1,-1,8,489
1468,109340,3,1,2,8,489
1469,109352,3,-1,1,8,306
1470,109354,3,1,1,8,489
1471,10936,3,-1,1,8,489
1472,109367,3,1,2,8,214
1473,109384,3,1,1,8,214
1474,109387,1,2,2,8,800
1475,109388,-1,1,-1,8,200
1476,109396,3,1,1,8,489
1477,109397,3,1,2,8,489
1478,109416,3,-1,-1,8,489
1479,109428,3,1,1,8,214
1480,109443,3,1,2,8,214
1481,109449,2,2,2,8,812
1482,109469,3,1,2,8,489
1483,109474,3,1,2,8,214
1484,109482,3,1,2,8,214
1485,109485,3,2,1,8,489
1486,109495,3,1,1,8,214
1487,109496,1,1,2,8,800
1488,109497,1,2,2,8,658
1489,109503,3,-1,2,8,214
1490,109506,3,1,2,8,489
1491,109507,3,2,2,8,214
1492,109509,3,2,1,8,489
1493,109514,3,2,2,8,489
1494,109515,3,2,2,8,214
1495,109518,1,1,1,8,403
1496,10952,2,1,2,8,812
1497,109531,3,1,2,8,214
1498,109534,-1,1,2,8,159
1499,109537,3,1,2,8,489
1500,109540,3,1,1,8,214
1501,109541,2,2,2,8,812
1502,109549,3,2,2,8,489
1503,109558,3,1,2,8,489
1504,109568,3,2,2,8,489
1505,109574,3,2,2,8,489
1506,109576,3,1,1,8,489
1507,109578,1,1,1,8,658
1508,109583,3,2,2,8,214
1509,109589,2,1,-1,8,812
1510,109594,2,2,2,8,623
1511,109595,3,2,-1,8,214
1512,109601,3,1,2,8,214
1513,109615,2,2,2,8,812
1514,109616,3,1,-1,8,214
1515,10962,3,1,1,8,214
1516,109620,1,2,2,8,403
1517,109621,1,2,1,8,30
1518,109627,3,-1,-1,8,214
1519,109632,1,1,-1,8,885
1520,109633,1,2,2,8,800
1521,109655,1,1,-1,8,545
1522,109676,3,1,1,8,489
1523,109680,3,1,-1,8,214
1524,109685,2,1,2,8,124
1525,109698,2,1,2,8,812
1526,109708,1,-1,-1,8,545
1527,109715,3,-1,-1,8,214
1528,109718,3,2,2,8,214
1529,109726,3,2,2,8,214
1530,109727,3,2,2,8,489
1531,109728,3,2,2,8,489
1532,10973,1,-1,-1,8,545
1533,109739,1,-1,2,8,885
1534,109742,3,1,2,8,489
1535,10975,3,1,1,8,489
1536,109757,3,1,1,8,214
1537,109790,1,1,1,8,403
1538,109791,3,1,2,8,214
1539,109792,3,1,1,8,489
1540,109794,-1,1,-1,8,244
1541,109795,3,2,2,8,214
1542,109803,2,1,2,8,635
1543,109809,3,1,2,8,214
1544,109824,3,1,2,8,214
1545,109827,-1,1,1,8,875
1546,109828,2,-1,-1,8,623
1547,109831,3,1,2,8,214
1548,109834,3,-1,-1,8,214
1549,109850,3,1,1,8,214
1550,109865,3,1,2,8,489
1551,109868,1,-1,-1,8,885
1552,109872,2,1,2,8,804
1553,1099,1,-1,1,8,677
1554,109912,3,1,2,8,214
1555,10993,2,2,2,8,812
1556,109942,3,-1,1,8,214
1557,109951,1,-1,-1,8,800
1558,109966,-1,1,2,8,88
1559,109979,3,1,1,8,214
1560,109988,3,1,1,8,214
1561,10999,3,1,1,8,214
1562,109997,3,1,-1,8,214
1563,110004,3,-1,2,8,489
1564,110006,3,1,2,8,214
1565,110009,3,1,1,8,214
1566,110019,3,-1,-1,8,489
1567,110020,3,1,1,8,214
1568,110023,3,2,2,8,214
1569,110026,3,2,2,8,214
1570,110034,3,1,-1,8,214
1571,110048,1,1,-1,8,545
1572,11005,3,1,-1,8,214
1573,110054,3,-1,2,8,214
1574,110055,3,1,2,8,489
1575,110058,3,1,1,8,306
1576,110059,3,1,2,8,214
1577,110071,3,2,2,8,214
1578,110074,3,2,1,8,214
1579,110078,1,1,-1,8,545
1580,110088,-1,1,1,8,174
1581,110093,3,1,1,8,214
1582,1101,3,1,-1,8,214
1583,11010,-1,1,1,8,766
1584,110109,3,2,2,8,214
1585,110112,3,1,2,8,214
1586,110115,3,1,-1,8,214
1587,11012,1,2,1,8,30
1588,110143,3,2,2,8,489
1589,110150,3,2,2,8,489
1590,110163,-1,-1,1,8,622
1591,110173,1,1,1,8,658
1592,11018,2,2,-1,8,812
1593,110184,1,2,1,8,885
1594,110198,1,1,1,8,885
1595,110201,3,2,2,8,214
1596,110218,2,2,2,8,812
1597,11023,1,2,1,8,800
1598,110230,2,1,2,8,623
1599,110231,2,2,2,8,812
1600,110237,3,1,2,8,489
1601,110244,3,2,1,8,489
1602,110249,3,1,-1,8,214
1603,110254,3,-1,-1,8,214
1604,110258,-1,-1,-1,8,321
1605,110279,3,1,2,8,214
1606,110285,3,2,1,8,214
1607,110288,3,2,2,8,214
1608,110296,2,2,1,8,124
1609,110317,3,2,2,8,214
1610,110319,3,1,1,8,214
1611,110333,3,1,2,8,489
1612,110338,3,1,-1,8,214
1613,110346,3,1,2,8,489
1614,110350,3,1,-1,8,489
1615,110357,2,1,2,8,812
1616,110360,-1,1,1,8,766
1617,110372,3,2,2,8,489
1618,110387,3,-1,2,8,489
1619,110402,3,1,2,8,571
1620,110415,3,-1,1,8,489
1621,110416,3,2,1,8,489
1622,110424,3,1,1,8,489
1623,110429,3,2,1,8,489
1624,11043,1,1,1,8,800
1625,110442,3,1,1,8,489
1626,110462,3,1,2,8,489
1627,110463,3,1,2,8,489
1628,110476,1,2,2,8,885
1629,110479,3,1,2,8,489
1630,110481,3,1,2,8,214
1631,110511,-1,2,1,8,766
1632,110516,3,2,1,8,489
1633,110533,3,1,2,8,489
1634,110538,3,1,1,8,489
1635,110540,1,1,1,8,885
1636,110546,2,-1,1,8,124
1637,110547,-1,1,1,8,766
1638,110557,2,1,2,8,812
1639,110588,1,2,2,8,545
1640,110591,3,1,2,8,214
1641,110609,3,2,1,8,489
1642,11061,3,1,1,8,214
1643,110616,-1,1,2,8,562
1644,110620,2,1,2,8,623
1645,110622,-1,2,1,8,484
1646,110624,-1,2,2,8,244
1647,110634,3,1,2,8,489
1648,110639,3,2,2,8,489
1649,110654,3,1,1,8,489
1650,110677,3,2,2,8,489
1651,110679,3,1,1,8,214
1652,110686,3,2,2,8,489
1653,110695,1,1,-1,8,658
1654,110696,3,2,1,8,214
1655,110697,-1,1,1,8,801
1656,110706,2,1,2,8,124
1657,110710,-1,-1,1,8,127
1658,110716,3,1,2,8,489
1659,11072,3,2,-1,8,214
1660,110725,2,1,2,8,623
1661,110732,-1,-1,1,8,801
1662,11076,3,1,2,8,489
1663,110762,3,-1,2,8,214
1664,110764,-1,-1,-1,8,249
1665,110767,-1,-1,1,8,51
1666,110770,1,1,-1,8,885
1667,110779,1,2,2,8,545
1668,110781,-1,-1,2,8,174
1669,110786,1,2,2,8,885
1670,110790,3,1,2,8,306
1671,110791,3,-1,2,8,489
1672,110795,2,1,2,8,635
1673,110797,3,1,1,8,214
1674,11081,3,1,2,8,489
1675,110810,-1,1,1,8,766
1676,110813,2,2,1,8,812
1677,11082,1,1,-1,8,693
1678,110832,1,-1,-1,8,658
1679,110838,1,-1,-1,8,545
1680,110839,3,1,1,8,214
1681,11085,2,1,2,8,812
1682,110855,3,1,1,8,214
1683,110860,3,1,2,8,489
1684,110861,2,2,2,8,812
1685,110862,3,1,1,8,214
1686,110883,3,2,2,8,214
1687,110886,-1,1,-1,8,562
1688,110898,1,1,2,8,658
1689,11090,3,1,1,8,214
1690,110908,2,1,2,8,124
1691,11091,-1,-1,1,8,605
1692,110918,-1,-1,1,8,857
1693,110927,3,-1,2,8,214
1694,110933,3,1,1,8,489
1695,110937,3,2,2,8,489
1696,110941,3,1,1,8,214
1697,110944,3,2,-1,8,214
1698,110954,-1,1,2,8,875
1699,110955,3,1,2,8,489
1700,11096,2,2,2,8,124
1701,110974,3,-1,2,8,489
1702,110980,-1,1,1,8,321
1703,110996,3,2,2,8,306
1704,1110,1,1,2,8,693
1705,111021,3,2,2,8,214
1706,111027,3,-1,-1,8,214
1707,111035,3,2,-1,8,489
1708,111039,1,-1,1,8,800
1709,11104,3,1,1,8,306
1710,111048,2,1,1,8,812
1711,111052,1,1,2,8,800
1712,111058,3,1,1,8,489
1713,111071,1,1,1,8,677
1714,111080,3,1,2,8,489
1715,111085,3,-1,2,8,489
1716,111099,3,1,2,8,489
1717,11111,3,2,2,8,489
1718,111112,1,1,1,8,658
1719,111118,1,2,2,8,885
1720,111121,3,1,2,8,489
1721,111124,3,-1,-1,8,214
1722,111132,-1,1,1,8,556
1723,111150,3,2,-1,8,214
1724,111151,3,1,2,8,489
1725,111152,3,2,2,8,214
1726,111153,2,1,2,8,124
1727,111159,3,1,2,8,571
1728,11117,1,1,1,8,545
1729,111171,3,2,-1,8,214
1730,111175,3,2,1,8,489
1731,111182,2,2,2,8,124
1732,111186,3,1,-1,8,489
1733,111189,3,1,2,8,214
1734,111192,2,1,2,8,623
1735,111195,1,2,-1,8,885
1736,111196,3,2,1,8,306
1737,111197,1,-1,-1,8,885
1738,111201,1,1,2,8,885
1739,111202,1,2,2,8,403
1740,11121,-1,-1,1,8,790
1741,111211,1,1,1,8,30
1742,111223,1,1,1,8,658
1743,111225,1,1,1,8,693
1744,11123,1,1,2,8,658
1745,111235,1,-1,-1,8,885
1746,111237,3,1,1,8,214
1747,111239,2,2,1,8,812
1748,111243,1,-1,1,8,658
1749,111247,3,-1,1,8,489
1750,111258,2,1,2,8,124
1751,111269,3,1,1,8,214
1752,111271,3,2,1,8,489
1753,111275,3,1,2,8,214
1754,111280,3,-1,2,8,489
1755,111281,1,1,1,8,658
1756,111282,3,1,2,8,214
1757,111283,3,1,2,8,214
1758,111294,3,1,1,8,214
1759,111298,2,2,2,8,124
1760,111301,3,1,2,8,489
1761,111312,2,-1,-1,8,812
1762,111313,2,1,2,8,623
1763,111317,3,2,1,8,489
1764,111318,3,1,2,8,306
