user_sk,user_id,user_lv_cd,gender,age
1247,201247,5,1,30
1248,201248,4,1,36
1249,201249,2,1,36
1250,201250,2,1,72
1251,201251,3,1,51
1252,201252,5,1,61
1253,201253,3,0,17
1254,201254,2,1,69
1255,201255,5,0,49
1256,201256,2,0,18
1257,201257,2,1,29
1258,201258,2,0,37
1259,201259,2,1,59
1260,201260,5,0,36
1261,201261,3,1,57
1262,201262,4,1,50
1263,201263,4,1,34
1264,201264,1,0,62
1265,201265,3,1,63
1266,201266,4,0,41
1267,201267,3,0,45
1268,201268,2,1,73
1269,201269,1,0,67
1270,201270,3,0,44
1271,201271,5,0,61
1272,201272,5,1,44
1273,201273,5,0,29
1274,201274,3,0,75
1275,201275,5,0,38
1276,201276,1,0,60
1277,201277,4,0,51
1278,201278,4,1,59
1279,201279,2,0,35
1280,201280,4,0,75
1281,201281,2,1,39
1282,201282,3,1,17
1283,201283,1,0,70
1284,201284,3,1,37
1285,201285,3,1,45
1286,201286,4,0,30
1287,201287,1,0,37
1288,201288,5,0,74
1289,201289,1,0,39
1290,201290,5,1,57
1291,201291,3,1,47
1292,201292,4,1,72
1293,201293,3,1,59
1294,201294,1,0,72
1295,201295,1,0,27
1296,201296,1,1,43
1297,201297,3,0,22
1298,201298,2,0,66
1299,201299,3,1,28
1300,201300,5,0,53
1301,201301,4,1,75
1302,201302,4,1,56
1303,201303,4,0,68
1304,201304,3,1,48
1305,201305,4,1,69
1306,201306,3,0,70
1307,201307,3,1,66
1308,201308,3,1,43
1309,201309,3,0,54
1310,201310,3,1,68
1311,201311,3,0,24
1312,201312,4,1,24
1313,201313,4,0,72
1314,201314,5,0,61
1315,201315,5,1,25
1316,201316,4,0,39
1317,201317,5,1,17
1318,201318,2,0,65
1319,201319,1,1,43
1320,201320,4,0,37
1321,201321,5,0,63
1322,201322,4,0,29
1323,201323,5,1,59
1324,201324,4,0,60
1325,201325,4,1,37
1326,201326,4,0,44
1327,201327,4,1,34
1328,201328,3,0,30
1329,201329,5,0,34
1330,201330,5,0,63
1331,201331,3,0,33
1332,201332,5,0,64
1333,201333,3,1,46
1334,201334,4,0,29
1335,201335,2,0,43
1336,201336,5,0,42
1337,201337,3,1,57
1338,201338,2,0,53
1339,201339,5,0,37
1340,201340,4,0,56
1341,201341,3,0,21
1342,201342,3,0,57
1343,201343,5,1,62
1344,201344,2,1,18
1345,201345,4,1,46
1346,201346,5,0,29
1347,201347,3,0,44
1348,201348,3,1,62
1349,201349,5,0,61
1350,201350,5,1,63
1351,201351,5,1,46
1352,201352,5,1,33
1353,201353,1,1,59
1354,201354,3,1,21
1355,201355,3,1,30
1356,201356,3,1,34
1357,201357,4,1,62
1358,201358,2,0,53
1359,201359,5,1,58
1360,201360,4,0,48
1361,201361,3,0,47
1362,201362,4,1,45
1363,201363,5,1,36
1364,201364,2,1,38
1365,201365,4,0,37
1366,201366,5,1,57
1367,201367,5,0,72
1368,201368,3,0,59
1369,201369,4,0,52
1370,201370,5,1,67
1371,201371,3,0,61
1372,201372,5,0,39
1373,201373,5,0,54
1374,201374,2,1,66
1375,201375,3,0,49
1376,201376,5,1,63
1377,201377,3,0,44
1378,201378,3,1,54
1379,201379,1,0,72
1380,201380,3,0,51
1381,201381,5,1,65
1382,201382,5,1,19
1383,201383,1,1,39
1384,201384,4,0,30
1385,201385,5,0,71
1386,201386,5,1,24
1387,201387,2,0,67
1388,201388,5,0,69
1389,201389,3,1,29
1390,201390,3,1,53
1391,201391,4,0,52
1392,201392,5,0,67
1393,201393,5,0,25
1394,201394,4,1,59
1395,201395,5,1,42
1396,201396,4,1,62
1397,201397,3,0,46
1398,201398,5,1,22
1399,201399,5,1,28
1400,201400,4,0,34
1401,201401,3,1,43
1402,201402,3,0,47
1403,201403,5,1,17
1404,201404,5,1,44
1405,201405,4,1,37
1406,201406,5,1,49
1407,201407,4,1,22
1408,201408,3,0,44
1409,201409,3,1,23
1410,201410,5,0,56
1411,201411,4,1,19
1412,201412,2,0,47
1413,201413,3,0,70
1414,201414,4,1,68
1415,201415,4,0,53
1416,201416,4,1,75
1417,201417,5,0,35
1418,201418,3,0,50
1419,201419,4,0,28
1420,201420,4,0,70
1421,201421,3,0,47
1422,201422,5,0,27
1423,201423,4,1,71
1424,201424,3,0,39
1425,201425,2,1,17
1426,201426,2,1,62
1427,201427,5,0,43
1428,201428,2,0,60
1429,201429,3,0,66
1430,201430,5,0,64
1431,201431,1,1,28
1432,201432,5,1,34
1433,201433,5,1,33
1434,201434,2,0,68
1435,201435,5,0,62
1436,201436,4,0,40
1437,201437,1,1,59
1438,201438,3,0,36
1439,201439,3,1,19
1440,201440,5,0,22
1441,201441,5,0,33
1442,201442,2,1,50
1443,201443,2,1,36
1444,201444,5,0,64
1445,201445,3,0,37
1446,201446,5,1,28
1447,201447,4,0,53
1448,201448,4,0,66
1449,201449,5,0,67
1450,201450,2,1,43
1451,201451,3,1,41
1452,201452,4,1,65
1453,201453,3,1,70
1454,201454,5,0,51
1455,201455,3,1,46
1456,201456,4,0,23
1457,201457,5,1,20
1458,201458,5,0,73
1459,201459,2,1,68
1460,201460,3,0,42
1461,201461,3,0,69
1462,201462,3,0,20
1463,201463,3,1,21
1464,201464,5,0,21
1465,201465,3,0,61
1466,201466,2,0,28
1467,201467,4,0,61
1468,201468,5,0,52
1469,201469,5,0,19
1470,201470,1,1,22
1471,201471,5,1,51
1472,201472,5,1,63
1473,201473,2,1,45
1474,201474,2,0,48
1475,201475,3,1,22
1476,201476,4,1,18
1477,201477,4,1,56
1478,201478,4,1,42
1479,201479,2,1,53
1480,201480,1,0,57
1481,201481,3,1,74
1482,201482,2,1,55
1483,201483,3,1,30
1484,201484,4,1,68
1485,201485,1,1,26
1486,201486,1,1,66
1487,201487,3,0,59
1488,201488,3,1,44
1489,201489,3,1,49
1490,201490,2,1,47
1491,201491,3,0,63
1492,201492,1,1,24
1493,201493,3,1,38
1494,201494,5,1,63
1495,201495,3,0,29
1496,201496,1,0,70
1497,201497,3,0,26
1498,201498,2,1,56
1499,201499,4,1,39
1500,201500,3,0,31
1501,201501,3,0,42
1502,201502,2,0,20
1503,201503,3,0,60
1504,201504,1,1,63
1505,201505,5,1,55
1506,201506,5,1,39
1507,201507,4,1,39
1508,201508,2,0,73
1509,201509,2,0,26
1510,201510,3,1,59
1511,201511,3,1,52
1512,201512,2,1,75
1513,201513,4,0,29
1514,201514,4,0,50
1515,201515,4,1,57
1516,201516,3,0,36
1517,201517,1,0,63
1518,201518,3,1,42
1519,201519,4,1,17
1520,201520,2,1,56
1521,201521,4,0,74
1522,201522,3,0,22
1523,201523,5,1,48
1524,201524,3,0,57
1525,201525,3,1,58
1526,201526,1,1,46
1527,201527,5,1,38
1528,201528,2,1,73
1529,201529,3,1,40
1530,201530,3,1,43
1531,201531,5,1,31
1532,201532,3,0,57
1533,201533,4,0,35
1534,201534,1,1,43
1535,201535,1,0,64
1536,201536,2,1,20
1537,201537,5,1,25
1538,201538,1,0,68
1539,201539,5,1,27
1540,201540,4,0,16
1541,201541,3,0,20
1542,201542,2,0,44
1543,201543,4,0,22
1544,201544,3,0,26
1545,201545,3,0,23
1546,201546,5,1,61
1547,201547,3,0,28
1548,201548,2,1,23
1549,201549,2,0,16
1550,201550,1,0,24
1551,201551,1,0,53
1552,201552,1,0,23
1553,201553,2,1,26
1554,201554,2,0,68
1555,201555,3,0,40
1556,201556,2,1,55
1557,201557,3,1,27
1558,201558,3,1,55
1559,201559,4,0,32
1560,201560,3,1,21
1561,201561,2,0,28
1562,201562,3,0,35
1563,201563,2,1,28
1564,201564,1,0,17
1565,201565,5,1,50
1566,201566,3,0,41
1567,201567,3,0,28
1568,201568,4,0,45
1569,201569,4,1,74
1570,201570,2,1,43
1571,201571,2,0,40
1572,201572,3,1,22
1573,201573,3,0,59
1574,201574,5,0,71
1575,201575,1,0,31
1576,201576,1,1,30
1577,201577,1,1,48
1578,201578,3,0,63
1579,201579,1,1,29
1580,201580,2,1,48
1581,201581,3,1,27
1582,201582,2,1,28
1583,201583,2,1,61
1584,201584,3,0,65
1585,201585,2,0,69
1586,201586,1,1,28
1587,201587,2,1,49
1588,201588,2,1,34
1589,201589,2,1,27
1590,201590,2,0,36
1591,201591,3,1,74
1592,201592,3,1,75
1593,201593,1,0,46
1594,201594,4,1,24
1595,201595,2,0,16
1596,201596,1,1,20
1597,201597,2,1,21
1598,201598,3,0,35
1599,201599,1,1,69
1600,201600,3,0,46
1601,201601,3,0,22
1602,201602,2,0,70
1603,201603,4,1,58
1604,201604,4,1,51
1605,201605,4,0,74
1606,201606,4,1,64
1607,201607,2,0,73
1608,201608,3,0,59
1609,201609,2,0,22
1610,201610,2,1,53
1611,201611,3,1,39
1612,201612,3,0,47
1613,201613,5,0,26
1614,201614,3,0,61
1615,201615,2,1,38
1616,201616,4,0,23
1617,201617,2,0,45
1618,201618,2,1,23
1619,201619,2,1,60
1620,201620,1,0,26
1621,201621,3,1,69
1622,201622,2,1,23
1623,201623,5,0,50
1624,201624,5,0,63
1625,201625,4,1,45
1626,201626,1,0,46
1627,201627,1,0,75
1628,201628,3,1,51
1629,201629,1,1,36
1630,201630,1,0,26
1631,201631,1,1,33
1632,201632,4,0,53
1633,201633,4,0,51
1634,201634,4,1,39
1635,201635,3,1,34
1636,201636,2,1,48
1637,201637,3,1,47
1638,201638,5,1,18
1639,201639,3,1,72
1640,201640,3,0,58
1641,201641,3,0,56
1642,201642,2,0,30
1643,201643,2,0,64
1644,201644,4,0,66
1645,201645,2,0,31
1646,201646,4,1,32
1647,201647,3,1,51
1648,201648,5,1,54
1649,201649,4,0,56
1650,201650,2,1,34
1651,201651,1,1,46
1652,201652,2,1,26
1653,201653,3,0,54
1654,201654,3,1,49
1655,201655,2,1,71
1656,201656,5,0,62
1657,201657,3,0,64
1658,201658,4,1,32
1659,201659,3,0,55
1660,201660,1,1,67
1661,201661,3,1,74
1662,201662,4,0,25
1663,201663,1,1,58
1664,201664,4,1,18
1665,201665,4,0,72
1666,201666,2,1,60
1667,201667,5,1,31
1668,201668,3,0,47
1669,201669,5,1,18
1670,201670,4,1,28
1671,201671,4,1,45
1672,201672,3,1,16
1673,201673,1,1,46
1674,201674,2,0,58
1675,201675,2,1,44
1676,201676,2,1,53
1677,201677,2,0,68
1678,201678,2,1,56
1679,201679,2,0,71
1680,201680,4,0,66
1681,201681,2,1,49
1682,201682,3,0,45
1683,201683,1,1,53
1684,201684,3,0,50
1685,201685,4,1,45
1686,201686,3,1,61
1687,201687,5,1,16
1688,201688,5,0,54
1689,201689,3,1,70
1690,201690,4,1,37
1691,201691,3,1,39
1692,201692,3,1,74
1693,201693,1,1,41
1694,201694,3,0,55
1695,201695,2,1,41
1696,201696,3,1,70
1697,201697,2,0,21
1698,201698,1,1,75
1699,201699,1,0,22
1700,201700,1,0,68
1701,201701,1,0,26
1702,201702,1,1,59
1703,201703,2,0,36
1704,201704,3,0,36
1705,201705,3,1,67
1706,201706,4,1,30
1707,201707,5,1,26
1708,201708,3,0,66
1709,201709,3,1,64
1710,201710,4,0,69
1711,201711,4,0,72
1712,201712,3,1,27
1713,201713,1,1,30
1714,201714,3,0,36
1715,201715,3,1,30
1716,201716,3,1,58
1717,201717,3,0,71
1718,201718,4,0,73
1719,201719,2,1,30
1720,201720,5,1,21
1721,201721,4,0,69
1722,201722,4,0,34
1723,201723,5,1,27
1724,201724,4,1,32
1725,201725,1,0,20
1726,201726,1,1,23
1727,201727,3,1,72
1728,201728,5,0,65
1729,201729,2,1,52
1730,201730,3,0,24
1731,201731,3,0,47
1732,201732,4,0,27
1733,201733,2,1,52
1734,201734,2,0,46
1735,201735,2,1,51
1736,201736,2,1,48
1737,201737,5,1,33
1738,201738,4,1,32
1739,201739,3,1,70
1740,201740,3,1,45
1741,201741,2,1,40
1742,201742,5,0,54
1743,201743,4,0,29
1744,201744,3,0,58
1745,201745,2,0,49
1746,201746,1,1,21
1747,201747,2,0,42
1748,201748,1,1,51
1749,201749,2,1,34
1750,201750,1,1,26
1751,201751,3,0,23
1752,201752,2,1,18
1753,201753,5,1,30
1754,201754,2,1,34
1755,201755,2,1,51
1756,201756,1,0,36
1757,201757,1,1,21
1758,201758,2,0,69
1759,201759,3,1,63
1760,201760,1,0,58
1761,201761,4,0,40
1762,201762,3,0,55
1763,201763,1,0,43
1764,201764,2,0,51
1765,201765,2,1,49
1766,201766,2,0,47
1767,201767,2,0,21
1768,201768,4,0,22
1769,201769,2,0,65
1770,201770,3,1,20
1771,201771,2,1,62
1772,201772,2,1,40
1773,201773,2,0,16
1774,201774,4,1,45
1775,201775,2,0,20
1776,201776,2,0,68
1777,201777,1,1,68
1778,201778,3,0,66
1779,201779,4,1,29
1780,201780,2,0,22
1781,201781,1,0,51
1782,201782,2,0,29
1783,201783,1,1,66
1784,201784,3,0,45
1785,201785,1,0,37
1786,201786,3,1,61
1787,201787,2,0,64
1788,201788,3,1,59
1789,201789,3,1,75
1790,201790,3,1,47
1791,201791,3,0,70
1792,201792,3,0,41
1793,201793,3,0,19
1794,201794,4,0,60
1795,201795,4,1,22
1796,201796,3,1,50
1797,201797,5,0,56
1798,201798,5,1,64
1799,201799,4,1,33
1800,201800,2,1,64
1801,201801,3,0,20
1802,201802,2,0,41
1803,201803,2,0,51
1804,201804,3,0,18
1805,201805,2,1,59
1806,201806,3,1,35
1807,201807,3,0,40
1808,201808,3,0,50
1809,201809,3,0,61
1810,201810,4,1,17
1811,201811,3,0,24
1812,201812,5,0,24
1813,201813,3,0,21
1814,201814,2,0,38
1815,201815,5,0,46
1816,201816,5,0,45
1817,201817,2,0,75
1818,201818,2,1,42
1819,201819,2,1,47
1820,201820,2,1,56
1821,201821,3,0,50
1822,201822,2,1,29
1823,201823,5,1,41
1824,201824,3,1,68
1825,201825,3,1,32
1826,201826,3,0,17
1827,201827,3,0,40
1828,201828,4,1,39
1829,201829,1,1,55
1830,201830,2,0,33
1831,201831,4,1,49
1832,201832,4,0,75
1833,201833,4,1,25
1834,201834,2,1,72
1835,201835,5,1,28
1836,201836,2,1,71
1837,201837,4,0,22
1838,201838,3,0,70
1839,201839,3,1,72
1840,201840,2,1,55
1841,201841,4,1,47
1842,201842,3,0,44
1843,201843,3,1,33
1844,201844,4,0,31
1845,201845,3,0,44
1846,201846,1,0,40
1847,201847,3,1,71
1848,201848,3,1,75
1849,201849,1,0,73
1850,201850,5,1,72
1851,201851,2,0,46
1852,201852,3,1,43
1853,201853,3,0,70
1854,201854,3,0,55
1855,201855,3,0,31
1856,201856,2,1,54
1857,201857,3,0,64
1858,201858,3,0,72
1859,201859,3,1,69
1860,201860,5,1,47
1861,201861,1,0,57
1862,201862,2,1,52
1863,201863,4,1,54
1864,201864,3,0,62
1865,201865,4,1,18
1866,201866,1,0,63
1867,201867,1,0,24
1868,201868,3,0,32
1869,201869,2,0,75
1870,201870,5,0,17
1871,201871,2,0,32
1872,201872,4,0,70
1873,201873,1,0,25
1874,201874,2,0,67
1875,201875,5,0,29
1876,201876,2,1,23
1877,201877,3,0,52
1878,201878,3,1,44
1879,201879,4,0,40
1880,201880,3,0,34
1881,201881,3,1,45
1882,201882,2,0,33
1883,201883,3,0,32
1884,201884,2,0,25
1885,201885,3,1,37
1886,201886,3,1,62
1887,201887,1,1,23
1888,201888,2,0,17
1889,201889,5,0,65
1890,201890,1,1,67
1891,201891,4,0,56
1892,201892,3,0,72
1893,201893,1,0,26
1894,201894,5,0,16
1895,201895,3,0,43
1896,201896,2,1,30
1897,201897,1,1,72
1898,201898,5,1,22
1899,201899,3,1,50
1900,201900,4,1,61
1901,201901,2,0,47
1902,201902,1,0,16
1903,201903,2,1,27
1904,201904,5,1,17
1905,201905,5,1,61
1906,201906,4,1,47
1907,201907,2,0,23
1908,201908,3,1,70
1909,201909,2,1,71
1910,201910,3,1,63
1911,201911,4,0,27
1912,201912,3,0,44
1913,201913,2,0,68
1914,201914,3,1,49
1915,201915,1,1,34
1916,201916,3,0,32
1917,201917,3,0,43
1918,201918,1,1,42
1919,201919,4,1,41
1920,201920,1,1,21
1921,201921,1,0,50
1922,201922,2,0,29
1923,201923,2,1,50
1924,201924,1,1,39
1925,201925,4,0,32
1926,201926,3,0,36
1927,201927,3,0,20
1928,201928,2,0,66
1929,201929,2,1,25
1930,201930,2,0,46
1931,201931,5,0,73
1932,201932,4,0,60
1933,201933,1,1,56
1934,201934,2,0,56
1935,201935,4,0,75
1936,201936,3,1,20
1937,201937,4,0,36
1938,201938,5,0,42
1939,201939,4,0,63
1940,201940,5,1,49
1941,201941,2,1,34
1942,201942,3,1,50
1943,201943,3,0,50
1944,201944,4,0,60
1945,201945,4,0,57
1946,201946,4,1,37
1947,201947,3,0,62
1948,201948,2,0,33
1949,201949,3,1,31
1950,201950,3,1,25
1951,201951,3,0,51
1952,201952,3,1,32
1953,201953,3,0,70
1954,201954,2,1,62
1955,201955,2,0,46
1956,201956,3,1,74
1957,201957,2,1,29
1958,201958,2,0,59
1959,201959,5,1,16
1960,201960,3,1,74
1961,201961,2,1,60
1962,201962,3,1,34
1963,201963,3,1,60
1964,201964,2,1,44
1965,201965,1,1,42
1966,201966,4,0,23
1967,201967,3,1,20
1968,201968,2,1,17
1969,201969,2,1,22
1970,201970,2,0,69
1971,201971,5,0,65
1972,201972,3,1,66
1973,201973,2,0,44
1974,201974,3,1,20
1975,201975,4,1,29
1976,201976,3,0,56
1977,201977,4,1,33
1978,201978,5,0,70
1979,201979,3,1,46
1980,201980,3,0,59
1981,201981,3,0,37
1982,201982,3,1,64
1983,201983,3,0,35
1984,201984,1,0,51
1985,201985,3,0,33
1986,201986,1,1,62
1987,201987,2,1,71
1988,201988,2,0,38
1989,201989,2,1,41
1990,201990,3,1,37
1991,201991,2,0,16
1992,201992,5,1,21
1993,201993,2,0,49
1994,201994,3,0,55
1995,201995,3,0,32
1996,201996,2,1,16
1997,201997,3,0,19
1998,201998,4,1,74
1999,201999,5,1,51
2000,202000,3,1,28
2001,202001,2,1,63
2002,202002,3,0,60
2003,202003,3,0,35
2004,202004,4,0,41
2005,202005,3,1,28
2006,202006,3,1,31
2007,202007,4,0,50
2008,202008,4,1,31
2009,202009,3,1,38
2010,202010,2,0,62
2011,202011,2,0,73
2012,202012,3,0,19
2013,202013,2,1,31
2014,202014,3,0,36
2015,202015,2,0,58
2016,202016,2,0,68
2017,202017,3,1,58
2018,202018,5,0,54
2019,202019,2,0,56
2020,202020,3,1,66
2021,202021,1,1,31
2022,202022,1,1,34
2023,202023,1,1,45
2024,202024,4,1,37
2025,202025,3,0,22
2026,202026,3,0,39
2027,202027,5,0,67
2028,202028,3,0,58
2029,202029,1,0,52
2030,202030,4,0,38
2031,202031,4,1,19
2032,202032,2,0,43
2033,202033,2,0,62
2034,202034,2,0,33
2035,202035,3,0,18
2036,202036,2,1,36
2037,202037,1,1,19
2038,202038,1,1,57
2039,202039,2,0,60
2040,202040,4,1,57
2041,202041,1,0,39
2042,202042,1,1,39
2043,202043,3,0,65
2044,202044,3,1,71
2045,202045,1,0,50
2046,202046,3,0,17
2047,202047,3,1,28
2048,202048,5,0,42
2049,202049,3,0,42
2050,202050,4,1,41
2051,202051,1,0,62
2052,202052,5,1,35
2053,202053,3,0,17
2054,202054,1,0,70
2055,202055,2,1,71
2056,202056,4,0,52
2057,202057,3,1,75
2058,202058,3,0,45
2059,202059,2,1,70
2060,202060,4,0,20
2061,202061,4,0,26
2062,202062,5,0,37
2063,202063,2,1,65
2064,202064,5,1,75
2065,202065,3,1,34
2066,202066,2,1,57
2067,202067,2,0,23
2068,202068,4,0,31
2069,202069,3,1,17
2070,202070,1,1,20
2071,202071,3,0,35
2072,202072,4,0,37
2073,202073,3,1,19
2074,202074,2,1,62
2075,202075,2,1,46
2076,202076,3,1,73
2077,202077,3,1,52
2078,202078,5,1,72
2079,202079,4,1,40
2080,202080,2,1,68
2081,202081,4,0,36
2082,202082,4,0,31
2083,202083,2,0,27
2084,202084,2,0,43
2085,202085,3,1,40
2086,202086,4,0,30
2087,202087,2,1,64
2088,202088,1,0,44
2089,202089,2,1,20
2090,202090,3,1,30
2091,202091,5,1,39
2092,202092,2,0,68
2093,202093,2,0,61
2094,202094,3,0,65
2095,202095,2,1,36
2096,202096,4,0,73
2097,202097,2,0,26
2098,202098,5,1,43
2099,202099,2,0,54
2100,202100,4,0,22
2101,202101,5,1,47
2102,202102,3,0,16
2103,202103,1,1,27
2104,202104,4,1,16
2105,202105,2,1,24
2106,202106,4,1,54
2107,202107,3,1,48
2108,202108,2,1,71
2109,202109,3,1,63
2110,202110,4,1,24
2111,202111,1,1,34
2112,202112,1,1,19
2113,202113,5,0,29
2114,202114,4,0,64
2115,202115,1,1,67
2116,202116,5,1,51
2117,202117,3,0,45
2118,202118,3,0,71
2119,202119,2,0,38
2120,202120,1,0,70
2121,202121,4,0,50
2122,202122,5,0,45
2123,202123,2,1,62
2124,202124,3,0,32
2125,202125,4,0,49
2126,202126,2,0,47
2127,202127,5,1,75
2128,202128,3,0,18
2129,202129,3,1,50
2130,202130,1,0,23
2131,202131,4,1,19
2132,202132,4,0,59
2133,202133,5,1,27
2134,202134,4,1,40
2135,202135,2,1,56
2136,202136,2,0,32
2137,202137,3,0,51
2138,202138,2,1,36
2139,202139,1,1,46
2140,202140,5,0,20
2141,202141,3,0,71
2142,202142,3,0,28
2143,202143,3,1,24
2144,202144,4,0,31
2145,202145,3,1,42
2146,202146,4,1,46
2147,202147,3,0,74
2148,202148,5,1,17
2149,202149,2,0,56
2150,202150,4,0,46
2151,202151,2,1,44
2152,202152,2,1,23
2153,202153,1,1,45
2154,202154,2,1,26
2155,202155,4,0,71
2156,202156,4,1,64
2157,202157,2,0,17
2158,202158,5,0,51
2159,202159,3,1,48
2160,202160,3,1,44
2161,202161,1,1,56
2162,202162,2,1,63
2163,202163,2,0,57
2164,202164,2,1,35
2165,202165,4,0,71
2166,202166,3,1,54
2167,202167,2,1,63
2168,202168,3,1,59
2169,202169,1,0,73
2170,202170,5,0,72
2171,202171,1,1,67
2172,202172,4,1,47
2173,202173,1,0,23
2174,202174,2,0,34
2175,202175,4,0,31
2176,202176,4,1,49
2177,202177,2,0,36
2178,202178,2,0,21
2179,202179,3,0,41
2180,202180,3,0,63
2181,202181,1,0,38
2182,202182,2,0,54
2183,202183,5,0,30
2184,202184,2,1,44
2185,202185,3,1,36
2186,202186,3,0,57
2187,202187,4,0,59
2188,202188,2,1,30
2189,202189,4,1,63
2190,202190,4,1,35
2191,202191,1,0,39
2192,202192,4,0,39
2193,202193,5,1,75
2194,202194,2,1,33
2195,202195,1,1,24
2196,202196,3,1,29
2197,202197,3,1,25
2198,202198,3,1,44
2199,202199,3,1,35
2200,202200,3,0,29
2201,202201,3,0,23
2202,202202,2,0,19
2203,202203,3,0,31
2204,202204,3,0,36
2205,202205,2,1,73
2206,202206,2,1,70
2207,202207,1,0,33
2208,202208,5,1,44
2209,202209,2,1,58
2210,202210,3,1,39
2211,202211,3,0,39
2212,202212,3,0,29
2213,202213,1,0,46
2214,202214,2,0,50
2215,202215,4,0,65
2216,202216,2,0,65
2217,202217,2,0,49
2218,202218,2,1,21
2219,202219,2,0,59
2220,202220,1,0,19
2221,202221,3,1,48
2222,202222,4,1,26
2223,202223,3,1,24
2224,202224,4,0,35
2225,202225,5,1,66
2226,202226,2,0,35
2227,202227,4,1,45
2228,202228,2,1,35
2229,202229,3,1,67
2230,202230,5,0,65
2231,202231,2,1,18
2232,202232,2,0,55
2233,202233,5,1,25
2234,202234,2,0,36
2235,202235,4,0,29
2236,202236,2,1,26
2237,202237,2,0,55
2238,202238,5,1,25
2239,202239,4,1,22
2240,202240,5,1,56
2241,202241,4,0,61
2242,202242,4,0,17
2243,202243,5,0,74
2244,202244,3,0,17
2245,202245,2,1,65
2246,202246,5,1,48
2247,202247,4,1,25
2248,202248,2,1,22
2249,202249,5,1,70
2250,202250,3,0,60
2251,202251,2,1,19
2252,202252,1,0,39
2253,202253,2,1,56
2254,202254,3,1,61
2255,202255,5,1,64
2256,202256,3,1,21
2257,202257,4,1,61
2258,202258,2,1,60
2259,202259,2,1,36
2260,202260,2,0,35
2261,202261,5,1,59
2262,202262,4,1,32
2263,202263,2,0,44
2264,202264,3,1,16
2265,202265,3,1,43
2266,202266,3,0,30
2267,202267,2,0,31
2268,202268,4,0,30
2269,202269,2,0,38
2270,202270,1,1,26
2271,202271,4,1,36
2272,202272,5,1,45
2273,202273,3,1,28
2274,202274,1,0,46
2275,202275,4,1,24
2276,202276,3,1,74
2277,202277,3,1,37
2278,202278,1,1,64
2279,202279,3,0,24
2280,202280,2,0,23
2281,202281,4,0,52
2282,202282,2,1,52
2283,202283,3,0,22
2284,202284,4,0,20
2285,202285,2,0,49
2286,202286,2,1,37
2287,202287,3,1,34
2288,202288,5,0,37
2289,202289,4,1,50
2290,202290,1,0,62
2291,202291,3,0,52
2292,202292,3,0,40
2293,202293,3,1,23
2294,202294,1,1,59
2295,202295,5,1,69
2296,202296,4,0,42
2297,202297,3,0,70
2298,202298,3,1,30
2299,202299,4,1,41
2300,202300,1,1,47
2301,202301,1,0,69
2302,202302,3,1,67
2303,202303,4,1,55
2304,202304,4,0,44
2305,202305,3,1,50
2306,202306,2,1,26
2307,202307,5,1,51
2308,202308,1,1,22
2309,202309,2,1,38
2310,202310,3,0,39
2311,202311,3,0,31
2312,202312,3,0,75
2313,202313,4,1,65
2314,202314,3,0,67
2315,202315,5,1,47
2316,202316,3,0,32
2317,202317,5,1,30
2318,202318,4,0,24
2319,202319,1,1,49
2320,202320,2,1,33
2321,202321,4,1,54
2322,202322,2,0,50
2323,202323,4,1,53
2324,202324,4,1,26
2325,202325,5,0,46
2326,202326,4,1,18
2327,202327,3,1,49
2328,202328,3,0,17
2329,202329,3,1,52
2330,202330,3,0,41
2331,202331,4,0,54
2332,202332,1,1,18
2333,202333,4,1,41
2334,202334,2,1,25
2335,202335,2,1,37
2336,202336,2,1,42
2337,202337,5,1,57
2338,202338,5,1,33
2339,202339,2,1,36
2340,202340,2,1,29
2341,202341,2,0,17
2342,202342,3,0,22
2343,202343,2,1,18
2344,202344,3,1,54
2345,202345,3,1,32
2346,202346,2,1,66
2347,202347,2,0,60
2348,202348,4,1,56
2349,202349,3,0,23
2350,202350,3,1,51
2351,202351,5,1,64
2352,202352,3,0,19
2353,202353,1,0,72
2354,202354,3,1,50
2355,202355,1,1,21
2356,202356,5,1,26
2357,202357,3,0,18
2358,202358,2,1,28
2359,202359,3,0,44
2360,202360,1,0,21
2361,202361,1,1,59
2362,202362,4,1,33
2363,202363,4,0,16
2364,202364,2,0,75
2365,202365,2,1,32
2366,202366,3,0,56
2367,202367,5,0,21
2368,202368,4,1,39
2369,202369,2,0,31
2370,202370,4,1,27
2371,202371,5,0,58
2372,202372,4,1,54
2373,202373,4,1,29
2374,202374,5,0,71
2375,202375,2,0,31
2376,202376,2,1,52
2377,202377,3,1,32
2378,202378,3,0,43
2379,202379,3,1,41
2380,202380,3,0,18
2381,202381,2,0,53
2382,202382,3,0,34
2383,202383,3,1,36
2384,202384,1,0,74
2385,202385,1,0,18
2386,202386,4,0,61
2387,202387,3,1,43
2388,202388,1,0,72
2389,202389,4,0,48
2390,202390,3,1,39
2391,202391,3,0,17
2392,202392,4,1,29
2393,202393,2,1,75
2394,202394,3,1,41
2395,202395,3,0,43
2396,202396,5,0,60
2397,202397,4,0,21
2398,202398,2,1,33
2399,202399,2,1,63
2400,202400,1,0,38
2401,202401,2,0,56
2402,202402,2,1,25
2403,202403,4,0,32
2404,202404,2,0,24
2405,202405,3,1,47
2406,202406,5,0,36
2407,202407,5,1,56
2408,202408,3,0,28
2409,202409,5,0,25
2410,202410,4,1,17
